File,Language,Size,Range,Type,PKG_Energy,RAM_Energy,Cache Misses,Time
perf_output4366.txt,java,10,182,1,4.28,0.51,253519,0.046492304
perf_output3186.txt,java,10,44,1,4.33,0.52,259697,0.046455300
perf_output4969.txt,java,10,855,1,4.33,0.51,262203,0.046658802
perf_output3571.txt,java,10,817,1,4.31,0.52,262559,0.046739434
perf_output4460.txt,java,10,382,1,4.24,0.50,257089,0.046430316
perf_output3646.txt,java,10,115,1,4.29,0.52,262617,0.046531421
perf_output2160.txt,java,10,84,1,4.22,0.51,257040,0.046460039
perf_output4567.txt,java,10,684,1,4.59,0.54,548614,0.047342553
perf_output1735.txt,java,10,36,1,5.88,0.71,270973,0.066254310
perf_output2078.txt,java,10,77,1,4.34,0.51,265469,0.046917294
perf_output3104.txt,java,10,565,1,4.26,0.51,255715,0.046722087
perf_output4903.txt,java,10,42,1,4.33,0.52,262054,0.046779768
perf_output576.txt,java,10,614,1,4.32,0.51,260027,0.046612119
perf_output4284.txt,java,10,975,1,4.24,0.51,254136,0.046483511
perf_output621.txt,java,10,206,1,4.35,0.51,260123,0.046669057
perf_output3979.txt,java,10,401,1,4.27,0.50,252835,0.046333018
perf_output3697.txt,java,10,17,1,4.23,0.51,263076,0.046422084
perf_output46.txt,java,10,91,1,4.27,0.50,255459,0.046821251
perf_output2274.txt,java,10,570,1,4.29,0.51,258108,0.046465592
perf_output428.txt,java,10,123,1,4.24,0.51,254104,0.046264715
perf_output1661.txt,java,10,922,1,4.29,0.51,259144,0.046320416
perf_output4679.txt,java,10,369,1,4.25,0.50,256263,0.046354169
perf_output1249.txt,java,10,21,1,4.21,0.50,256874,0.046399307
perf_output2075.txt,java,10,767,1,4.22,0.50,254910,0.046373582
perf_output4922.txt,java,10,481,1,4.30,0.52,258432,0.046600014
perf_output4085.txt,java,10,565,1,4.28,0.51,251952,0.046551906
perf_output1489.txt,java,10,735,1,4.19,0.50,256341,0.046396111
perf_output4706.txt,java,10,533,1,4.54,0.52,290715,0.047378867
perf_output2058.txt,java,10,430,1,4.23,0.51,265577,0.046510629
perf_output4632.txt,java,10,3,1,4.55,0.53,281563,0.047900259
perf_output1221.txt,java,10,52,1,4.34,0.51,266732,0.046682383
perf_output3405.txt,java,10,945,1,4.41,0.52,323233,0.046538935
perf_output2949.txt,java,10,183,1,4.26,0.50,260155,0.046661133
perf_output4520.txt,java,10,418,1,4.23,0.50,256771,0.046460291
perf_output1891.txt,java,10,763,1,4.27,0.51,256305,0.046573666
perf_output3945.txt,java,10,65,1,4.26,0.51,253256,0.046471842
perf_output845.txt,java,10,38,1,4.37,0.51,283689,0.047100063
perf_output4833.txt,java,10,204,1,4.38,0.52,257012,0.046655665
perf_output2685.txt,java,10,968,1,4.35,0.51,259530,0.047655345
perf_output2334.txt,java,10,555,1,4.43,0.51,284599,0.046814734
perf_output4732.txt,java,10,912,1,4.96,0.51,392742,0.046230610
perf_output4344.txt,java,10,813,1,4.34,0.52,259065,0.046692873
perf_output3075.txt,java,10,101,1,4.56,0.52,376931,0.047555125
perf_output4927.txt,java,10,50,1,4.34,0.52,260404,0.046676375
perf_output1455.txt,java,10,103,1,4.22,0.50,253426,0.046443577
perf_output335.txt,java,10,554,1,4.28,0.51,258606,0.046387336
perf_output2338.txt,java,10,769,1,4.23,0.50,259439,0.046465780
perf_output1135.txt,java,10,389,1,4.28,0.51,256565,0.046452772
perf_output4602.txt,java,10,419,1,4.25,0.51,264109,0.046418095
perf_output497.txt,java,10,663,1,4.31,0.51,263758,0.046787174
perf_output2393.txt,java,10,603,1,4.22,0.50,255552,0.046367617
perf_output1055.txt,java,10,104,1,4.24,0.50,254608,0.046347719
perf_output1947.txt,java,10,637,1,4.37,0.51,273530,0.046973772
perf_output486.txt,java,10,997,1,4.25,0.50,258375,0.046490696
perf_output3175.txt,java,10,304,1,4.32,0.51,262623,0.046520617
perf_output2621.txt,java,10,240,1,4.35,0.52,263578,0.046788853
perf_output4738.txt,java,10,246,1,4.31,0.52,261733,0.046665843
perf_output1104.txt,java,10,127,1,4.27,0.50,262675,0.046540296
perf_output2347.txt,java,10,310,1,4.28,0.51,262456,0.046606489
perf_output794.txt,java,10,657,1,4.41,0.52,262359,0.047360706
perf_output1534.txt,java,10,70,1,4.21,0.50,254076,0.046309419
perf_output1832.txt,java,10,807,1,4.30,0.51,260107,0.046739036
perf_output3001.txt,java,10,600,1,4.31,0.51,262390,0.046776144
perf_output3205.txt,java,10,215,1,4.32,0.52,261097,0.046823710
perf_output4443.txt,java,10,526,1,4.23,0.51,255129,0.046349581
perf_output4756.txt,java,10,847,1,4.32,0.51,261694,0.046670866
perf_output3942.txt,java,10,588,1,4.30,0.51,260288,0.046950409
perf_output3418.txt,java,10,951,1,4.26,0.51,256135,0.046370000
perf_output1683.txt,java,10,861,1,4.27,0.51,259225,0.046692314
perf_output1335.txt,java,10,334,1,4.22,0.50,255474,0.046344534
perf_output1468.txt,java,10,603,1,4.32,0.51,256233,0.046455433
perf_output1737.txt,java,10,112,1,4.25,0.50,260227,0.046498595
perf_output3163.txt,java,10,493,1,4.25,0.51,259237,0.046343577
perf_output3793.txt,java,10,129,1,4.32,0.52,261725,0.047326748
perf_output4688.txt,java,10,920,1,4.24,0.51,257845,0.046477167
perf_output2036.txt,java,10,741,1,4.24,0.51,254655,0.046400108
perf_output3053.txt,java,10,423,1,4.29,0.52,269848,0.046672707
perf_output875.txt,java,10,156,1,4.24,0.50,257768,0.046493073
perf_output2395.txt,java,10,87,1,4.26,0.51,259951,0.046427881
perf_output1837.txt,java,10,203,1,4.36,0.51,269138,0.047214854
perf_output3858.txt,java,10,863,1,4.28,0.51,278649,0.046748921
perf_output3857.txt,java,10,104,1,4.26,0.51,255251,0.046539581
perf_output2236.txt,java,10,671,1,4.39,0.52,265472,0.046792216
perf_output1328.txt,java,10,858,1,4.23,0.49,255274,0.046371456
perf_output3935.txt,java,10,630,1,4.25,0.51,251564,0.046453794
perf_output4439.txt,java,10,489,1,4.27,0.51,258610,0.046600099
perf_output2508.txt,java,10,645,1,4.22,0.50,264120,0.046575350
perf_output3841.txt,java,10,108,1,4.35,0.52,257113,0.046861212
perf_output176.txt,java,10,985,1,4.24,0.50,255644,0.046310181
perf_output3146.txt,java,10,310,1,4.33,0.51,266544,0.046581048
perf_output2137.txt,java,10,12,1,4.35,0.52,268773,0.047214219
perf_output2041.txt,java,10,881,1,4.32,0.51,262082,0.046713127
perf_output3811.txt,java,10,246,1,4.27,0.51,252744,0.046282624
perf_output1498.txt,java,10,913,1,4.34,0.51,267297,0.046966412
perf_output3532.txt,java,10,974,1,4.26,0.51,256450,0.046515797
perf_output1867.txt,java,10,637,1,4.30,0.51,255598,0.046577105
perf_output4171.txt,java,10,384,1,4.26,0.51,256014,0.046524649
perf_output2525.txt,java,10,231,1,4.21,0.50,259206,0.046531210
perf_output2866.txt,java,10,155,1,4.25,0.50,253004,0.046508556
perf_output2231.txt,java,10,224,1,4.28,0.51,259703,0.046506757
perf_output96.txt,java,10,749,1,4.28,0.51,258770,0.046468560
perf_output193.txt,java,10,953,1,4.35,0.52,261838,0.046551528
perf_output2279.txt,java,10,439,1,4.27,0.51,255398,0.046449966
perf_output2735.txt,java,10,510,1,4.34,0.52,257764,0.046651554
perf_output435.txt,java,10,645,1,4.24,0.50,263404,0.046476003
perf_output4673.txt,java,10,856,1,4.31,0.51,268457,0.046655936
perf_output2876.txt,java,10,204,1,4.27,0.50,255781,0.046501039
perf_output2214.txt,java,10,17,1,4.23,0.50,256200,0.046274873
perf_output484.txt,java,10,688,1,4.33,0.51,258192,0.046708496
perf_output4122.txt,java,10,267,1,4.27,0.52,254019,0.046584222
perf_output1159.txt,java,10,453,1,4.25,0.50,257482,0.046410206
perf_output1522.txt,java,10,620,1,4.25,0.51,259344,0.046643532
perf_output1280.txt,java,10,585,1,4.77,0.53,440466,0.047781455
perf_output3339.txt,java,10,221,1,4.36,0.52,266042,0.047453507
perf_output452.txt,java,10,379,1,4.25,0.50,257476,0.046564954
perf_output1783.txt,java,10,734,1,4.27,0.51,260100,0.046492345
perf_output558.txt,java,10,868,1,4.29,0.51,266755,0.046691319
perf_output4456.txt,java,10,66,1,4.24,0.51,257899,0.046493198
perf_output3604.txt,java,10,379,1,4.44,0.53,267254,0.047177086
perf_output1785.txt,java,10,190,1,4.22,0.50,253563,0.046260116
perf_output2723.txt,java,10,749,1,4.34,0.52,256200,0.046944604
perf_output2158.txt,java,10,815,1,4.26,0.51,260090,0.046433556
perf_output1509.txt,java,10,676,1,4.23,0.50,265269,0.046504076
perf_output368.txt,java,10,67,1,4.34,0.52,264281,0.046684494
perf_output4751.txt,java,10,364,1,4.23,0.51,256944,0.046413898
perf_output1022.txt,java,10,116,1,4.32,0.50,265357,0.046506050
perf_output4538.txt,java,10,653,1,4.25,0.50,254433,0.046459415
perf_output267.txt,java,10,249,1,4.26,0.50,260267,0.046476734
perf_output2731.txt,java,10,26,1,4.33,0.51,258717,0.046676136
perf_output1570.txt,java,10,912,1,4.22,0.50,258336,0.046532122
perf_output1657.txt,java,10,421,1,4.33,0.50,258586,0.046479000
perf_output3396.txt,java,10,194,1,4.66,0.51,280994,0.046766235
perf_output911.txt,java,10,392,1,4.23,0.50,256026,0.046456628
perf_output1553.txt,java,10,786,1,4.32,0.51,277405,0.046920255
perf_output3165.txt,java,10,767,1,4.35,0.51,266920,0.046615126
perf_output2594.txt,java,10,733,1,4.29,0.51,255342,0.046359272
perf_output3806.txt,java,10,165,1,4.26,0.52,257065,0.046436887
perf_output2105.txt,java,10,107,1,4.49,0.52,287335,0.047247270
perf_output585.txt,java,10,347,1,4.24,0.50,255084,0.046287400
perf_output3137.txt,java,10,294,1,4.32,0.52,255275,0.046734890
perf_output697.txt,java,10,173,1,4.28,0.51,260320,0.046557307
perf_output2570.txt,java,10,708,1,4.23,0.51,259563,0.046328664
perf_output295.txt,java,10,636,1,4.34,0.52,259452,0.046641518
perf_output831.txt,java,10,647,1,4.21,0.50,259851,0.046335802
perf_output4264.txt,java,10,206,1,4.28,0.51,254861,0.046580562
perf_output597.txt,java,10,253,1,4.30,0.51,260909,0.046568718
perf_output3885.txt,java,10,418,1,4.33,0.51,269761,0.046628995
perf_output2990.txt,java,10,35,1,4.27,0.51,258665,0.046722169
perf_output2688.txt,java,10,219,1,4.31,0.51,257455,0.046818005
perf_output3603.txt,java,10,504,1,4.87,0.52,338272,0.047040445
perf_output695.txt,java,10,526,1,4.26,0.50,257971,0.046407989
perf_output1245.txt,java,10,871,1,4.22,0.50,254772,0.046385969
perf_output4656.txt,java,10,721,1,4.28,0.50,263776,0.046267570
perf_output4072.txt,java,10,777,1,4.30,0.52,257666,0.046617882
perf_output3239.txt,java,10,222,1,4.32,0.51,264176,0.046677371
perf_output4299.txt,java,10,274,1,4.34,0.51,256805,0.046618610
perf_output1655.txt,java,10,877,1,4.52,0.51,369348,0.047179237
perf_output1060.txt,java,10,748,1,4.24,0.50,255289,0.046380994
perf_output2253.txt,java,10,398,1,4.24,0.50,256974,0.046285201
perf_output3309.txt,java,10,532,1,4.28,0.51,258144,0.046457718
perf_output44.txt,java,10,33,1,4.25,0.50,252140,0.046510458
perf_output1729.txt,java,10,644,1,5.74,0.57,693724,0.050217197
perf_output1282.txt,java,10,971,1,4.36,0.51,260670,0.046561489
perf_output262.txt,java,10,186,1,4.24,0.50,255591,0.046426613
perf_output2397.txt,java,10,442,1,4.22,0.50,258844,0.046485595
perf_output4729.txt,java,10,549,1,4.72,0.52,270470,0.047348346
perf_output3362.txt,java,10,794,1,4.22,0.50,256190,0.046215877
perf_output3456.txt,java,10,748,1,4.26,0.51,254684,0.046482839
perf_output3711.txt,java,10,637,1,4.66,0.51,301577,0.046534699
perf_output1949.txt,java,10,347,1,4.19,0.50,259580,0.046493872
perf_output4802.txt,java,10,102,1,4.44,0.52,259948,0.047535222
perf_output2089.txt,java,10,855,1,4.51,0.52,380195,0.047047534
perf_output4636.txt,java,10,290,1,4.29,0.51,255719,0.046422199
perf_output115.txt,java,10,695,1,4.26,0.50,260205,0.046438451
perf_output3295.txt,java,10,354,1,4.28,0.52,252956,0.046326603
perf_output3033.txt,java,10,682,1,4.28,0.50,253739,0.046714979
perf_output87.txt,java,10,3,1,4.31,0.50,261609,0.046682617
perf_output4092.txt,java,10,6,1,4.29,0.52,256762,0.046822402
perf_output2189.txt,java,10,375,1,4.24,0.50,260753,0.046697784
perf_output3721.txt,java,10,974,1,4.50,0.52,299995,0.047666573
perf_output4619.txt,java,10,275,1,4.48,0.51,277566,0.046952551
perf_output50.txt,java,10,38,1,4.34,0.51,258669,0.046477731
perf_output252.txt,java,10,996,1,4.45,0.52,257555,0.047745529
perf_output4312.txt,java,10,536,1,4.63,0.52,289339,0.047771956
perf_output1064.txt,java,10,999,1,4.31,0.51,267712,0.046491472
perf_output3203.txt,java,10,340,1,4.21,0.51,260205,0.046546748
perf_output1478.txt,java,10,593,1,4.25,0.51,260551,0.046650017
perf_output121.txt,java,10,150,1,4.30,0.51,258350,0.046645200
perf_output1289.txt,java,10,91,1,4.33,0.51,261109,0.047221651
perf_output4359.txt,java,10,919,1,4.26,0.51,259382,0.046807850
perf_output3674.txt,java,10,588,1,4.63,0.53,291957,0.047895753
perf_output2483.txt,java,10,392,1,4.28,0.51,256619,0.046394414
perf_output1466.txt,java,10,448,1,4.25,0.50,264657,0.046745799
perf_output3790.txt,java,10,175,1,4.22,0.51,257133,0.046706306
perf_output666.txt,java,10,285,1,4.25,0.50,255432,0.046456855
perf_output2448.txt,java,10,440,1,4.34,0.51,261006,0.046637254
perf_output1524.txt,java,10,300,1,4.28,0.51,255010,0.046389182
perf_output2955.txt,java,10,269,1,4.26,0.50,256780,0.046638603
perf_output3582.txt,java,10,942,1,4.26,0.51,255667,0.046615655
perf_output4433.txt,java,10,808,1,4.23,0.50,258264,0.046448332
perf_output2617.txt,java,10,533,1,4.26,0.51,261036,0.046517681
perf_output4870.txt,java,10,994,1,4.32,0.52,255709,0.046548645
perf_output2924.txt,java,10,56,1,4.39,0.52,266682,0.047103298
perf_output4719.txt,java,10,724,1,4.25,0.51,258147,0.046373887
perf_output3568.txt,java,10,239,1,4.54,0.53,298322,0.047550658
perf_output324.txt,java,10,775,1,4.31,0.51,261144,0.046519635
perf_output4524.txt,java,10,710,1,4.30,0.51,255919,0.046436264
perf_output4532.txt,java,10,819,1,4.32,0.51,257857,0.046423701
perf_output2486.txt,java,10,237,1,4.22,0.50,256212,0.046353909
perf_output796.txt,java,10,108,1,4.31,0.51,256821,0.046694740
perf_output3515.txt,java,10,43,1,4.27,0.51,256868,0.046561081
perf_output3407.txt,java,10,46,1,4.69,0.51,288474,0.047056990
perf_output826.txt,java,10,345,1,4.22,0.50,258612,0.046428978
perf_output3245.txt,java,10,599,1,4.24,0.51,259621,0.046453330
perf_output3500.txt,java,10,681,1,4.31,0.51,263567,0.046445511
perf_output2247.txt,java,10,831,1,4.51,0.51,428212,0.046790383
perf_output2853.txt,java,10,136,1,4.32,0.51,259246,0.046980544
perf_output3836.txt,java,10,683,1,4.30,0.51,261239,0.046671108
perf_output2585.txt,java,10,460,1,4.22,0.50,256733,0.046378513
perf_output1035.txt,java,10,563,1,4.29,0.51,264650,0.046460637
perf_output1169.txt,java,10,322,1,4.30,0.51,254307,0.046401332
perf_output1019.txt,java,10,726,1,4.73,0.52,398185,0.047191487
perf_output4992.txt,java,10,661,1,4.26,0.51,256075,0.046460401
perf_output4181.txt,java,10,268,1,4.33,0.52,254980,0.046521197
perf_output1239.txt,java,10,139,1,4.21,0.50,257887,0.046352348
perf_output657.txt,java,10,763,1,4.28,0.50,266755,0.046675805
perf_output3285.txt,java,10,603,1,4.29,0.51,261832,0.046717991
perf_output1960.txt,java,10,1000,1,4.32,0.51,262813,0.046780785
perf_output511.txt,java,10,431,1,4.22,0.51,259098,0.046495987
perf_output1413.txt,java,10,542,1,4.33,0.51,257642,0.046419806
perf_output1251.txt,java,10,666,1,4.22,0.49,258755,0.046367938
perf_output1830.txt,java,10,491,1,4.25,0.51,259501,0.046469860
perf_output2662.txt,java,10,358,1,4.27,0.50,253325,0.046545832
perf_output1150.txt,java,10,15,1,4.33,0.51,264030,0.046805502
perf_output1906.txt,java,10,714,1,4.24,0.50,256728,0.046322648
perf_output2580.txt,java,10,943,1,4.26,0.51,266880,0.046628848
perf_output1609.txt,java,10,951,1,4.30,0.51,257787,0.046444604
perf_output4414.txt,java,10,504,1,4.55,0.52,419172,0.047185957
perf_output17.txt,java,10,115,1,4.27,0.51,259450,0.046862677
perf_output3926.txt,java,10,502,1,4.24,0.51,252131,0.046543515
perf_output3273.txt,java,10,666,1,4.29,0.51,260461,0.046510546
perf_output95.txt,java,10,151,1,4.23,0.51,255685,0.046433691
perf_output3065.txt,java,10,80,1,4.29,0.51,256943,0.046667919
perf_output4.txt,java,10,396,1,4.28,0.51,259279,0.046644000
perf_output4225.txt,java,10,299,1,4.45,0.52,275599,0.046615257
perf_output3972.txt,java,10,20,1,4.30,0.52,251957,0.046249181
perf_output3633.txt,java,10,136,1,4.25,0.51,261262,0.046626268
perf_output4852.txt,java,10,403,1,4.35,0.52,260754,0.046763692
perf_output3594.txt,java,10,386,1,4.31,0.51,255727,0.046515952
perf_output557.txt,java,10,511,1,4.33,0.51,269554,0.046924934
perf_output3969.txt,java,10,730,1,4.26,0.51,253519,0.046419990
perf_output3723.txt,java,10,784,1,4.25,0.51,259976,0.046489193
perf_output68.txt,java,10,447,1,4.96,0.53,296895,0.048632749
perf_output2712.txt,java,10,374,1,4.22,0.50,254169,0.046270991
perf_output4041.txt,java,10,834,1,4.54,0.53,299981,0.047830844
perf_output4965.txt,java,10,814,1,4.30,0.51,254936,0.046509016
perf_output4211.txt,java,10,313,1,4.38,0.52,255018,0.046867817
perf_output1859.txt,java,10,862,1,4.24,0.50,255944,0.046331598
perf_output1888.txt,java,10,419,1,4.29,0.51,263294,0.046742022
perf_output2557.txt,java,10,907,1,4.26,0.51,256200,0.046440328
perf_output971.txt,java,10,444,1,4.31,0.51,256142,0.046317422
perf_output3291.txt,java,10,722,1,4.31,0.51,260540,0.046641431
perf_output2535.txt,java,10,762,1,4.24,0.50,266495,0.046859453
perf_output2506.txt,java,10,443,1,4.23,0.50,259362,0.046472037
perf_output4306.txt,java,10,113,1,4.29,0.51,256359,0.046757057
perf_output3967.txt,java,10,780,1,4.28,0.50,260674,0.046655463
perf_output2541.txt,java,10,708,1,4.27,0.50,257025,0.046390326
perf_output4063.txt,java,10,592,1,4.29,0.52,258813,0.046868366
perf_output310.txt,java,10,427,1,4.25,0.51,283116,0.046569227
perf_output2582.txt,java,10,533,1,4.36,0.52,267819,0.046711787
perf_output132.txt,java,10,359,1,4.30,0.51,264457,0.046598700
perf_output3333.txt,java,10,396,1,4.29,0.51,259455,0.046490089
perf_output2553.txt,java,10,492,1,4.21,0.50,255563,0.046347644
perf_output4248.txt,java,10,970,1,4.36,0.52,260763,0.046784815
perf_output3918.txt,java,10,754,1,4.61,0.54,290449,0.048311468
perf_output4484.txt,java,10,369,1,4.27,0.51,261993,0.046446880
perf_output372.txt,java,10,241,1,4.24,0.50,257605,0.046315824
perf_output2229.txt,java,10,720,1,4.33,0.52,276371,0.046793397
perf_output4923.txt,java,10,205,1,4.28,0.52,259288,0.046580596
perf_output3153.txt,java,10,741,1,4.24,0.51,261215,0.046511399
