File,Language,Size,Range,Type,PKG_Energy,RAM_Energy,Cache Misses,Time
perf_output1513.txt,python,10,564,1,1.89,0.22,31936,0.020881808
perf_output1925.txt,python,10,25,1,1.93,0.23,33033,0.020795078
perf_output4503.txt,python,10,361,1,1.91,0.22,34528,0.020909445
perf_output2977.txt,python,10,914,1,2.04,0.23,35726,0.021480250
perf_output4370.txt,python,10,765,1,2.28,0.24,62642,0.021965277
perf_output3864.txt,python,10,309,1,1.95,0.22,35200,0.020953735
perf_output4168.txt,python,10,354,1,1.97,0.23,34445,0.021018293
perf_output3701.txt,python,10,184,1,1.98,0.23,40229,0.020976799
perf_output1457.txt,python,10,174,1,1.94,0.23,32170,0.020887209
perf_output3069.txt,python,10,759,1,1.96,0.23,35085,0.021107343
perf_output3779.txt,python,10,186,1,1.90,0.23,33650,0.020875929
perf_output3440.txt,python,10,551,1,1.99,0.23,32476,0.020979696
perf_output4058.txt,python,10,267,1,1.92,0.22,34459,0.020898721
perf_output4464.txt,python,10,873,1,1.97,0.23,34144,0.021017401
perf_output569.txt,python,10,379,1,1.92,0.23,32637,0.020837077
perf_output4096.txt,python,10,669,1,1.92,0.22,31963,0.020838721
perf_output744.txt,python,10,209,1,1.95,0.23,33677,0.020892463
perf_output4897.txt,python,10,554,1,1.86,0.21,35126,0.020882251
perf_output4112.txt,python,10,346,1,1.91,0.22,34244,0.021000751
perf_output960.txt,python,10,783,1,1.92,0.22,31549,0.020912666
perf_output4075.txt,python,10,101,1,1.93,0.22,34576,0.020828114
perf_output348.txt,python,10,702,1,1.88,0.22,32567,0.020881029
perf_output748.txt,python,10,984,1,1.95,0.22,32811,0.020915813
perf_output2017.txt,python,10,722,1,1.94,0.23,34303,0.020914532
perf_output4500.txt,python,10,619,1,1.95,0.22,34826,0.020897121
perf_output1909.txt,python,10,432,1,1.95,0.23,34707,0.020878717
perf_output3705.txt,python,10,964,1,1.97,0.23,34639,0.020951474
perf_output4432.txt,python,10,421,1,1.94,0.23,33906,0.020880275
perf_output1339.txt,python,10,381,1,1.95,0.23,35061,0.020998063
perf_output75.txt,python,10,231,1,1.95,0.22,39111,0.021040142
perf_output4952.txt,python,10,560,1,1.95,0.23,33732,0.020851849
perf_output2889.txt,python,10,651,1,1.96,0.23,33214,0.020922043
perf_output2627.txt,python,10,431,1,1.94,0.23,34823,0.020949847
perf_output2108.txt,python,10,164,1,1.92,0.22,35554,0.020995717
perf_output253.txt,python,10,59,1,1.95,0.23,40068,0.021075285
perf_output2193.txt,python,10,965,1,1.95,0.23,34337,0.020897514
perf_output711.txt,python,10,738,1,1.88,0.22,30959,0.020789081
perf_output4783.txt,python,10,343,1,1.95,0.23,33059,0.020970497
perf_output4197.txt,python,10,438,1,1.91,0.22,31912,0.020954390
perf_output4662.txt,python,10,339,1,2.02,0.23,40372,0.021222745
perf_output4769.txt,python,10,834,1,1.93,0.22,32324,0.020919480
perf_output3133.txt,python,10,967,1,1.95,0.23,32759,0.020867358
perf_output2016.txt,python,10,496,1,1.89,0.22,35204,0.021028274
perf_output4030.txt,python,10,790,1,1.95,0.23,35038,0.021001110
perf_output596.txt,python,10,448,1,1.85,0.22,31405,0.020858646
perf_output844.txt,python,10,42,1,1.95,0.22,31677,0.020891543
perf_output3341.txt,python,10,17,1,1.95,0.23,35190,0.020924456
perf_output564.txt,python,10,572,1,1.96,0.23,32499,0.020821839
perf_output1493.txt,python,10,705,1,1.91,0.22,33795,0.020839690
perf_output3615.txt,python,10,748,1,1.95,0.22,33495,0.020957358
perf_output1099.txt,python,10,403,1,2.08,0.23,44202,0.021691180
perf_output1789.txt,python,10,879,1,1.97,0.23,40323,0.021101030
perf_output2619.txt,python,10,545,1,1.95,0.23,36606,0.020925261
perf_output1024.txt,python,10,619,1,1.96,0.23,32082,0.021126442
perf_output528.txt,python,10,492,1,1.86,0.21,32644,0.020742111
perf_output1244.txt,python,10,888,1,1.96,0.23,34185,0.021019398
perf_output707.txt,python,10,19,1,1.94,0.23,31871,0.020888564
perf_output4583.txt,python,10,629,1,1.91,0.23,46562,0.020994218
perf_output4016.txt,python,10,759,1,1.97,0.23,36967,0.021208929
perf_output2919.txt,python,10,518,1,1.92,0.22,33490,0.020886871
perf_output3441.txt,python,10,340,1,1.96,0.23,33421,0.020900573
perf_output3296.txt,python,10,320,1,1.96,0.23,35668,0.020957989
perf_output3959.txt,python,10,89,1,1.95,0.23,36198,0.020891012
perf_output2722.txt,python,10,519,1,1.96,0.23,34049,0.020852802
perf_output821.txt,python,10,193,1,1.94,0.23,35120,0.021066834
perf_output1841.txt,python,10,508,1,1.96,0.23,33409,0.020892080
perf_output2453.txt,python,10,688,1,1.90,0.22,34386,0.020904597
perf_output4109.txt,python,10,498,1,2.21,0.24,53398,0.022061353
perf_output3478.txt,python,10,440,1,1.95,0.23,36023,0.021006782
perf_output4196.txt,python,10,327,1,1.96,0.23,32573,0.020947288
perf_output3912.txt,python,10,759,1,1.94,0.23,33432,0.020956570
perf_output4366.txt,python,10,312,1,1.99,0.23,32957,0.020989810
perf_output3186.txt,python,10,82,1,1.90,0.22,31230,0.020859186
perf_output4969.txt,python,10,992,1,1.96,0.23,36711,0.020988337
perf_output3571.txt,python,10,336,1,1.95,0.23,32910,0.021000952
perf_output4460.txt,python,10,43,1,2.01,0.23,38660,0.021168500
perf_output3646.txt,python,10,805,1,1.95,0.23,32629,0.020954442
perf_output2160.txt,python,10,468,1,1.94,0.23,34341,0.020841118
perf_output4567.txt,python,10,334,1,1.94,0.22,33708,0.021018247
perf_output1735.txt,python,10,787,1,1.94,0.23,32451,0.020899172
perf_output2078.txt,python,10,229,1,1.95,0.23,32984,0.020818410
perf_output3104.txt,python,10,555,1,1.95,0.23,38293,0.020979204
perf_output4903.txt,python,10,417,1,2.06,0.23,196235,0.020305879
perf_output576.txt,python,10,741,1,1.93,0.22,31301,0.020807357
perf_output4284.txt,python,10,41,1,1.96,0.23,34092,0.020907013
perf_output621.txt,python,10,282,1,1.94,0.22,32087,0.020794923
perf_output3979.txt,python,10,738,1,1.89,0.22,33317,0.020902773
perf_output3697.txt,python,10,296,1,1.95,0.23,42387,0.021106389
perf_output46.txt,python,10,530,1,1.98,0.23,39087,0.021344728
perf_output2274.txt,python,10,472,1,1.91,0.22,33757,0.020926336
perf_output428.txt,python,10,884,1,1.90,0.23,34123,0.020872819
perf_output1661.txt,python,10,195,1,1.94,0.22,32429,0.020870449
perf_output4679.txt,python,10,302,1,1.97,0.23,33846,0.020772271
perf_output1249.txt,python,10,280,1,2.02,0.23,34545,0.021269462
perf_output2075.txt,python,10,533,1,1.96,0.23,32836,0.020830099
perf_output4922.txt,python,10,454,1,2.08,0.22,40459,0.021065885
perf_output4085.txt,python,10,853,1,1.93,0.22,33424,0.021144310
perf_output1489.txt,python,10,479,1,1.95,0.23,34247,0.020843197
perf_output4706.txt,python,10,248,1,1.94,0.22,34089,0.020874877
perf_output2058.txt,python,10,426,1,1.95,0.23,33872,0.020892161
perf_output4632.txt,python,10,573,1,1.90,0.22,34180,0.020792346
perf_output1221.txt,python,10,136,1,1.92,0.22,33020,0.020899760
perf_output3405.txt,python,10,848,1,1.89,0.22,33896,0.020871345
perf_output2949.txt,python,10,991,1,1.96,0.23,32636,0.020882860
perf_output4520.txt,python,10,911,1,1.91,0.22,32678,0.020882464
perf_output1891.txt,python,10,553,1,1.90,0.22,35680,0.020954598
perf_output3945.txt,python,10,476,1,1.97,0.23,36354,0.021018414
perf_output845.txt,python,10,951,1,1.94,0.22,35401,0.020916894
perf_output4833.txt,python,10,672,1,1.91,0.22,34665,0.020920618
perf_output2685.txt,python,10,912,1,1.96,0.23,34841,0.020947457
perf_output2334.txt,python,10,207,1,1.86,0.22,32510,0.020904344
perf_output4732.txt,python,10,953,1,1.95,0.22,32686,0.020797340
perf_output4344.txt,python,10,972,1,1.96,0.23,32642,0.020928673
perf_output3075.txt,python,10,924,1,1.95,0.23,36357,0.020951058
perf_output4927.txt,python,10,783,1,2.07,0.23,54856,0.021662987
perf_output1455.txt,python,10,538,1,1.90,0.22,32823,0.020944999
perf_output335.txt,python,10,984,1,1.99,0.23,42162,0.021022144
perf_output2338.txt,python,10,315,1,1.96,0.23,35231,0.020922989
perf_output1135.txt,python,10,691,1,1.96,0.22,32787,0.020981853
perf_output4602.txt,python,10,930,1,1.97,0.23,39008,0.021017997
perf_output497.txt,python,10,743,1,1.89,0.22,35230,0.020832915
perf_output2393.txt,python,10,347,1,1.89,0.22,33248,0.021007006
perf_output1055.txt,python,10,759,1,1.96,0.22,33330,0.020871514
perf_output1947.txt,python,10,867,1,1.94,0.23,33748,0.020743481
perf_output486.txt,python,10,341,1,1.88,0.22,32471,0.020884714
perf_output3175.txt,python,10,195,1,1.90,0.22,31745,0.020875259
perf_output2621.txt,python,10,300,1,1.96,0.23,32871,0.020932137
perf_output4738.txt,python,10,879,1,1.95,0.23,35918,0.021042971
perf_output1104.txt,python,10,413,1,1.87,0.21,34357,0.020866359
perf_output2347.txt,python,10,813,1,1.95,0.23,34217,0.020919586
perf_output794.txt,python,10,793,1,1.97,0.22,33881,0.021052195
perf_output1534.txt,python,10,797,1,2.01,0.23,46983,0.021040336
perf_output1832.txt,python,10,909,1,1.95,0.23,33734,0.020831787
perf_output3001.txt,python,10,933,1,1.96,0.23,33475,0.020864839
perf_output3205.txt,python,10,680,1,1.92,0.22,37297,0.020940317
perf_output4443.txt,python,10,931,1,1.95,0.23,33765,0.020925096
perf_output4756.txt,python,10,58,1,1.95,0.23,33470,0.020874510
perf_output3942.txt,python,10,884,1,1.96,0.22,34296,0.020811849
perf_output3418.txt,python,10,841,1,1.97,0.23,34584,0.021022103
perf_output1683.txt,python,10,143,1,1.94,0.23,42430,0.021147854
perf_output1335.txt,python,10,709,1,1.95,0.23,36060,0.020942568
perf_output1468.txt,python,10,554,1,1.90,0.22,31813,0.020829317
perf_output1737.txt,python,10,885,1,1.94,0.23,33270,0.020834282
perf_output3163.txt,python,10,76,1,1.96,0.23,31501,0.020797873
perf_output3793.txt,python,10,935,1,1.95,0.23,35304,0.020908031
perf_output4688.txt,python,10,311,1,1.96,0.23,34394,0.020866054
perf_output2036.txt,python,10,923,1,1.94,0.23,41623,0.020934242
perf_output3053.txt,python,10,528,1,2.07,0.24,54968,0.021332353
perf_output875.txt,python,10,514,1,1.95,0.23,31508,0.020974301
perf_output2395.txt,python,10,101,1,2.37,0.26,240954,0.022926489
perf_output1837.txt,python,10,764,1,1.91,0.22,37365,0.020910293
perf_output3858.txt,python,10,50,1,1.90,0.23,38007,0.021038163
perf_output3857.txt,python,10,766,1,1.95,0.22,33701,0.021038970
perf_output2236.txt,python,10,775,1,1.96,0.23,42730,0.021240693
perf_output1328.txt,python,10,787,1,1.97,0.23,54881,0.021393194
perf_output3935.txt,python,10,489,1,1.94,0.23,36140,0.021075607
perf_output4439.txt,python,10,557,1,1.95,0.23,33472,0.020892705
perf_output2508.txt,python,10,721,1,2.16,0.23,48293,0.021714024
perf_output3841.txt,python,10,544,1,1.96,0.23,34579,0.020923189
perf_output176.txt,python,10,71,1,1.95,0.23,37977,0.020996117
perf_output3146.txt,python,10,786,1,1.91,0.22,32433,0.020907260
perf_output2137.txt,python,10,468,1,1.96,0.23,42336,0.021621676
perf_output2041.txt,python,10,401,1,1.89,0.22,32875,0.020901800
perf_output3811.txt,python,10,671,1,2.00,0.23,40272,0.020904443
perf_output1498.txt,python,10,951,1,1.94,0.23,31436,0.020805923
perf_output3532.txt,python,10,90,1,1.95,0.23,38517,0.020958284
perf_output1867.txt,python,10,12,1,1.93,0.23,40563,0.020916901
perf_output4171.txt,python,10,318,1,1.91,0.22,34764,0.020917162
perf_output2525.txt,python,10,877,1,1.99,0.23,42891,0.021501171
perf_output2866.txt,python,10,477,1,1.97,0.23,33377,0.021031631
perf_output2231.txt,python,10,780,1,1.94,0.22,36148,0.021047002
perf_output96.txt,python,10,902,1,2.08,0.24,52826,0.021964747
perf_output193.txt,python,10,596,1,1.92,0.23,39782,0.021055428
perf_output2279.txt,python,10,509,1,1.96,0.23,37301,0.021065732
perf_output2735.txt,python,10,258,1,1.97,0.23,36838,0.021289772
perf_output435.txt,python,10,934,1,1.91,0.22,33824,0.020760142
perf_output4673.txt,python,10,399,1,1.91,0.22,32610,0.020825838
perf_output2876.txt,python,10,320,1,1.96,0.23,33773,0.020944155
perf_output2214.txt,python,10,983,1,1.96,0.23,37984,0.021078675
perf_output484.txt,python,10,729,1,1.95,0.23,36706,0.021074691
perf_output4122.txt,python,10,59,1,1.99,0.23,42735,0.021295009
perf_output1159.txt,python,10,880,1,1.96,0.23,33159,0.021131662
perf_output1522.txt,python,10,77,1,2.42,0.25,145915,0.022880853
perf_output1280.txt,python,10,336,1,1.96,0.23,41609,0.020597534
perf_output3339.txt,python,10,812,1,2.00,0.23,35076,0.021163875
perf_output452.txt,python,10,377,1,1.94,0.23,33022,0.020819407
perf_output1783.txt,python,10,934,1,2.74,0.26,354959,0.022841303
perf_output558.txt,python,10,802,1,1.85,0.22,31803,0.020815050
perf_output4456.txt,python,10,78,1,1.94,0.22,33008,0.020931833
perf_output3604.txt,python,10,541,1,1.95,0.23,35887,0.020860946
perf_output1785.txt,python,10,239,1,1.87,0.22,37458,0.020961781
perf_output2723.txt,python,10,432,1,1.94,0.23,33971,0.020961702
perf_output2158.txt,python,10,315,1,1.90,0.22,35406,0.020796264
perf_output1509.txt,python,10,352,1,1.96,0.23,37492,0.020933001
perf_output368.txt,python,10,901,1,1.95,0.22,35537,0.020788099
perf_output4751.txt,python,10,461,1,1.96,0.23,35209,0.020998660
perf_output1022.txt,python,10,370,1,1.97,0.23,36999,0.021139904
perf_output4538.txt,python,10,72,1,1.90,0.22,36207,0.020780671
perf_output267.txt,python,10,864,1,1.96,0.22,37127,0.020946640
perf_output2731.txt,python,10,601,1,1.89,0.22,31431,0.020856444
perf_output1570.txt,python,10,461,1,1.91,0.22,36006,0.020918349
perf_output1657.txt,python,10,267,1,1.93,0.23,32345,0.020907720
perf_output3396.txt,python,10,241,1,1.97,0.23,38421,0.021229652
perf_output911.txt,python,10,650,1,1.95,0.23,32619,0.020998689
perf_output1553.txt,python,10,299,1,1.95,0.23,35987,0.020941399
perf_output3165.txt,python,10,143,1,1.95,0.23,34011,0.020846519
perf_output2594.txt,python,10,348,1,1.94,0.23,41618,0.021237736
perf_output3806.txt,python,10,69,1,1.94,0.23,31550,0.020872334
perf_output2105.txt,python,10,671,1,1.94,0.23,34753,0.021035274
perf_output585.txt,python,10,474,1,1.94,0.23,35588,0.020870733
perf_output3137.txt,python,10,977,1,1.97,0.23,33087,0.020924623
perf_output697.txt,python,10,385,1,1.94,0.23,32938,0.020898614
perf_output2570.txt,python,10,359,1,1.95,0.23,39681,0.021145710
perf_output295.txt,python,10,119,1,1.95,0.22,53627,0.020970952
perf_output831.txt,python,10,697,1,1.99,0.23,33047,0.020841180
perf_output4264.txt,python,10,133,1,1.86,0.22,32173,0.020862423
perf_output597.txt,python,10,306,1,1.95,0.23,33508,0.020776246
perf_output3885.txt,python,10,921,1,1.97,0.23,35395,0.020989536
perf_output2990.txt,python,10,469,1,1.91,0.22,32476,0.020841040
perf_output2688.txt,python,10,378,1,1.95,0.23,40408,0.021023470
perf_output3603.txt,python,10,509,1,1.96,0.23,37135,0.020990164
perf_output695.txt,python,10,771,1,1.94,0.23,32107,0.020878276
perf_output1245.txt,python,10,369,1,1.95,0.23,33781,0.020961041
perf_output4656.txt,python,10,484,1,1.95,0.23,34951,0.020874910
perf_output4072.txt,python,10,52,1,1.97,0.23,34525,0.020884207
perf_output3239.txt,python,10,698,1,1.96,0.23,34221,0.021003059
perf_output4299.txt,python,10,871,1,1.95,0.22,30885,0.020801779
perf_output1655.txt,python,10,272,1,1.95,0.23,34142,0.021078500
perf_output1060.txt,python,10,81,1,1.92,0.22,33366,0.020858156
perf_output2253.txt,python,10,57,1,1.84,0.22,34215,0.020901293
perf_output3309.txt,python,10,72,1,1.97,0.23,33966,0.021046515
perf_output44.txt,python,10,89,1,1.95,0.23,49979,0.021002338
perf_output1729.txt,python,10,626,1,1.90,0.22,32144,0.020842844
perf_output1282.txt,python,10,34,1,1.91,0.22,36570,0.020971840
perf_output262.txt,python,10,205,1,1.95,0.22,40066,0.020994237
perf_output2397.txt,python,10,45,1,1.95,0.23,36453,0.020955739
perf_output4729.txt,python,10,508,1,1.94,0.23,32888,0.020813178
perf_output3362.txt,python,10,354,1,1.97,0.23,33338,0.020937203
perf_output3456.txt,python,10,641,1,2.00,0.23,40023,0.021269439
perf_output3711.txt,python,10,165,1,2.13,0.23,64798,0.020853452
perf_output1949.txt,python,10,346,1,1.92,0.23,32061,0.020888807
perf_output4802.txt,python,10,197,1,1.90,0.22,33023,0.020849046
perf_output2089.txt,python,10,60,1,1.94,0.23,34307,0.020864946
perf_output4636.txt,python,10,299,1,1.94,0.23,32610,0.020916065
perf_output115.txt,python,10,848,1,1.95,0.23,40802,0.021043368
perf_output3295.txt,python,10,417,1,1.95,0.23,42013,0.021145889
perf_output3033.txt,python,10,602,1,1.96,0.23,48849,0.021224557
perf_output87.txt,python,10,91,1,2.35,0.25,160082,0.023007382
perf_output4092.txt,python,10,711,1,1.95,0.23,33494,0.020962932
perf_output2189.txt,python,10,763,1,1.95,0.23,36090,0.020924258
perf_output3721.txt,python,10,90,1,1.95,0.23,34525,0.020936950
perf_output4619.txt,python,10,762,1,1.91,0.22,32839,0.020786470
perf_output50.txt,python,10,80,1,1.95,0.23,37613,0.021050155
perf_output252.txt,python,10,168,1,1.95,0.23,39968,0.020960326
perf_output4312.txt,python,10,875,1,1.95,0.23,34590,0.020856361
perf_output1064.txt,python,10,811,1,1.94,0.22,33106,0.020924032
perf_output3203.txt,python,10,948,1,1.93,0.22,32816,0.020841207
perf_output1478.txt,python,10,631,1,1.90,0.22,32486,0.020790225
perf_output121.txt,python,10,599,1,2.00,0.23,39807,0.021019999
perf_output1289.txt,python,10,292,1,1.95,0.23,37619,0.021131370
perf_output4359.txt,python,10,535,1,1.95,0.23,34256,0.020869724
perf_output3674.txt,python,10,278,1,1.89,0.22,35066,0.020970205
perf_output2483.txt,python,10,370,1,1.94,0.23,35434,0.020981031
perf_output1466.txt,python,10,789,1,1.97,0.23,32757,0.021134350
perf_output3790.txt,python,10,491,1,1.94,0.23,34699,0.020884779
perf_output666.txt,python,10,485,1,1.95,0.23,31849,0.020841403
perf_output2448.txt,python,10,266,1,1.97,0.22,34616,0.021081842
perf_output1524.txt,python,10,953,1,2.27,0.24,89265,0.022788614
perf_output2955.txt,python,10,426,1,1.96,0.23,43499,0.021052759
perf_output3582.txt,python,10,695,1,1.95,0.23,33587,0.020948636
perf_output4433.txt,python,10,871,1,1.97,0.23,72219,0.021357984
perf_output2617.txt,python,10,420,1,1.95,0.23,35657,0.021025197
perf_output4870.txt,python,10,56,1,1.92,0.22,33801,0.020783465
perf_output2924.txt,python,10,837,1,1.91,0.22,38872,0.020835173
perf_output4719.txt,python,10,951,1,1.95,0.23,35478,0.020936208
perf_output3568.txt,python,10,664,1,1.85,0.21,38788,0.020886061
perf_output324.txt,python,10,775,1,1.95,0.22,37574,0.021008511
perf_output4524.txt,python,10,397,1,1.96,0.22,35931,0.021002287
perf_output4532.txt,python,10,620,1,1.95,0.22,39055,0.020884121
perf_output2486.txt,python,10,783,1,1.98,0.23,37701,0.021328635
perf_output796.txt,python,10,450,1,1.86,0.21,32171,0.020805117
perf_output3515.txt,python,10,437,1,1.95,0.23,35216,0.021063626
perf_output3407.txt,python,10,783,1,1.95,0.23,34272,0.020976400
perf_output826.txt,python,10,526,1,1.89,0.22,31766,0.020891680
perf_output3245.txt,python,10,120,1,1.97,0.23,42586,0.021214195
perf_output3500.txt,python,10,81,1,1.91,0.23,33030,0.020897335
perf_output2247.txt,python,10,612,1,1.97,0.23,40052,0.021216853
perf_output2853.txt,python,10,451,1,1.96,0.23,33951,0.020988955
perf_output3836.txt,python,10,141,1,1.91,0.22,31996,0.020805700
perf_output2585.txt,python,10,270,1,1.98,0.23,40419,0.020916715
perf_output1035.txt,python,10,953,1,1.99,0.23,42964,0.021071368
perf_output1169.txt,python,10,429,1,1.96,0.23,32583,0.021016797
perf_output1019.txt,python,10,482,1,1.92,0.22,32726,0.020843653
perf_output4992.txt,python,10,938,1,1.96,0.23,34324,0.020849344
perf_output4181.txt,python,10,194,1,1.96,0.23,32876,0.020925349
perf_output1239.txt,python,10,993,1,1.96,0.23,40147,0.021140338
perf_output657.txt,python,10,877,1,1.94,0.23,32238,0.020836076
perf_output3285.txt,python,10,720,1,1.95,0.22,34908,0.020956637
perf_output1960.txt,python,10,182,1,1.96,0.23,35008,0.020896004
perf_output511.txt,python,10,489,1,1.94,0.23,35832,0.020956292
perf_output1413.txt,python,10,362,1,1.94,0.23,33994,0.020955644
perf_output1251.txt,python,10,937,1,1.96,0.23,36059,0.021056590
perf_output1830.txt,python,10,621,1,1.95,0.23,36158,0.020953078
perf_output2662.txt,python,10,367,1,1.95,0.23,39568,0.021025335
perf_output1150.txt,python,10,367,1,1.96,0.23,35766,0.020970992
perf_output1906.txt,python,10,832,1,1.95,0.23,35410,0.020967528
perf_output2580.txt,python,10,974,1,1.95,0.23,39231,0.021212490
perf_output1609.txt,python,10,808,1,1.95,0.23,36367,0.021031842
perf_output4414.txt,python,10,60,1,1.94,0.22,31981,0.020856457
perf_output17.txt,python,10,409,1,1.94,0.23,37499,0.021163840
perf_output3926.txt,python,10,225,1,1.95,0.22,34135,0.020952912
perf_output3273.txt,python,10,41,1,2.02,0.23,33156,0.021108000
perf_output95.txt,python,10,64,1,2.24,0.24,53959,0.021822037
perf_output3065.txt,python,10,402,1,1.98,0.23,39648,0.021088621
perf_output4.txt,python,10,156,1,1.95,0.23,42976,0.020960687
perf_output4225.txt,python,10,697,1,2.00,0.23,37964,0.021081361
perf_output3972.txt,python,10,434,1,1.87,0.22,36762,0.020963242
perf_output3633.txt,python,10,460,1,1.90,0.22,33400,0.020898493
perf_output4852.txt,python,10,597,1,1.95,0.22,31282,0.020772522
perf_output3594.txt,python,10,317,1,2.02,0.23,35048,0.021118333
perf_output557.txt,python,10,5,1,1.90,0.22,33528,0.020903234
perf_output3969.txt,python,10,857,1,1.95,0.23,33835,0.020882306
perf_output3723.txt,python,10,695,1,1.96,0.23,36431,0.021154142
perf_output68.txt,python,10,843,1,1.95,0.23,37740,0.021055170
perf_output2712.txt,python,10,181,1,1.94,0.23,32996,0.020891492
perf_output4041.txt,python,10,608,1,1.97,0.23,35050,0.020913297
perf_output4965.txt,python,10,119,1,1.93,0.23,37503,0.021020883
perf_output4211.txt,python,10,64,1,1.97,0.23,35843,0.021152519
perf_output1859.txt,python,10,632,1,1.90,0.21,34520,0.020930225
perf_output1888.txt,python,10,305,1,1.93,0.23,47677,0.021158406
perf_output2557.txt,python,10,408,1,1.94,0.23,38743,0.021068278
perf_output971.txt,python,10,534,1,1.96,0.23,33532,0.020996516
perf_output3291.txt,python,10,441,1,1.90,0.22,33168,0.020845805
perf_output2535.txt,python,10,122,1,1.95,0.23,39451,0.021083042
perf_output2506.txt,python,10,236,1,2.17,0.24,88731,0.021782665
perf_output4306.txt,python,10,792,1,1.91,0.22,33469,0.020857735
perf_output3967.txt,python,10,181,1,1.93,0.23,33759,0.020902550
perf_output2541.txt,python,10,679,1,1.95,0.23,39114,0.021159574
perf_output4063.txt,python,10,402,1,1.95,0.23,34456,0.020876082
perf_output310.txt,python,10,146,1,1.97,0.22,35781,0.020842852
perf_output2582.txt,python,10,750,1,1.95,0.23,39135,0.021114407
perf_output132.txt,python,10,116,1,1.96,0.23,39290,0.021074305
perf_output3333.txt,python,10,661,1,1.91,0.22,33933,0.020899288
perf_output2553.txt,python,10,767,1,1.93,0.23,38388,0.021103254
perf_output4248.txt,python,10,70,1,1.90,0.22,31745,0.020825950
perf_output3918.txt,python,10,377,1,2.00,0.23,37135,0.020955151
perf_output4484.txt,python,10,953,1,2.04,0.23,35548,0.021167698
perf_output372.txt,python,10,872,1,1.94,0.23,39466,0.021069403
perf_output2229.txt,python,10,514,1,1.95,0.23,33133,0.020822243
perf_output4923.txt,python,10,198,1,2.44,0.24,75554,0.021983321
perf_output3153.txt,python,10,158,1,1.98,0.23,39517,0.021145537
perf_output3537.txt,python,10,404,1,1.94,0.23,34557,0.020866189
perf_output4210.txt,python,10,624,1,1.95,0.23,47054,0.021054481
perf_output3809.txt,python,10,322,1,1.91,0.22,36348,0.020924432
perf_output4466.txt,python,10,697,1,1.96,0.23,34715,0.020867315
perf_output1974.txt,python,10,741,1,1.86,0.22,33035,0.020847122
perf_output2261.txt,python,10,856,1,1.94,0.23,39905,0.021161191
perf_output3808.txt,python,10,281,1,1.96,0.23,41451,0.021142517
perf_output4089.txt,python,10,520,1,1.90,0.22,34204,0.020877704
perf_output4825.txt,python,10,859,1,1.90,0.23,39182,0.020961298
perf_output1934.txt,python,10,684,1,1.94,0.23,32851,0.020829139
perf_output4305.txt,python,10,390,1,1.96,0.23,34946,0.020968725
perf_output1235.txt,python,10,453,1,1.95,0.23,31928,0.020884170
perf_output3496.txt,python,10,517,1,1.96,0.23,42849,0.021133543
perf_output1588.txt,python,10,685,1,1.95,0.23,35905,0.020974681
perf_output1573.txt,python,10,910,1,1.95,0.23,35597,0.021025963
perf_output4065.txt,python,10,922,1,1.91,0.22,33592,0.020928493
perf_output1689.txt,python,10,13,1,1.95,0.23,31300,0.020780445
perf_output4338.txt,python,10,337,1,1.96,0.23,32732,0.020889218
perf_output2984.txt,python,10,369,1,1.96,0.23,33051,0.020939014
perf_output2995.txt,python,10,843,1,1.96,0.23,39280,0.020967214
perf_output2849.txt,python,10,423,1,1.96,0.23,33794,0.020877979
perf_output2026.txt,python,10,386,1,1.96,0.23,32537,0.020871458
perf_output167.txt,python,10,720,1,1.88,0.22,37339,0.020895989
perf_output1073.txt,python,10,448,1,1.96,0.23,35002,0.020950862
perf_output2801.txt,python,10,484,1,2.00,0.23,49267,0.021045869
perf_output4963.txt,python,10,231,1,1.96,0.23,34815,0.020943211
perf_output3759.txt,python,10,964,1,1.95,0.23,35389,0.020869096
perf_output1956.txt,python,10,974,1,1.94,0.23,34577,0.020835953
perf_output2057.txt,python,10,79,1,1.91,0.22,35759,0.020991436
perf_output2358.txt,python,10,972,1,1.94,0.23,34550,0.020872291
perf_output1770.txt,python,10,823,1,1.90,0.22,32663,0.020883506
perf_output676.txt,python,10,836,1,1.94,0.23,33752,0.020862824
perf_output3499.txt,python,10,435,1,1.94,0.23,32107,0.020862880
perf_output1808.txt,python,10,925,1,1.91,0.22,34660,0.020898423
perf_output2194.txt,python,10,674,1,1.99,0.23,35325,0.021081500
perf_output1542.txt,python,10,660,1,1.90,0.22,38073,0.020906286
perf_output2190.txt,python,10,590,1,1.89,0.22,32847,0.020804411
perf_output2812.txt,python,10,195,1,1.91,0.22,36945,0.021021359
perf_output34.txt,python,10,431,1,1.95,0.23,55830,0.021183912
perf_output4258.txt,python,10,392,1,1.96,0.23,36886,0.021260575
perf_output3588.txt,python,10,512,1,1.96,0.23,35032,0.020943918
perf_output804.txt,python,10,464,1,1.96,0.23,35538,0.021028533
perf_output4076.txt,python,10,367,1,1.96,0.23,34440,0.021020756
perf_output865.txt,python,10,162,1,1.89,0.23,32002,0.020854726
perf_output3671.txt,python,10,863,1,1.95,0.23,33006,0.020872683
perf_output3749.txt,python,10,767,1,1.96,0.23,39458,0.020858948
perf_output2285.txt,python,10,587,1,1.95,0.23,33943,0.020964119
perf_output2598.txt,python,10,121,1,1.96,0.23,42223,0.021145978
perf_output4672.txt,python,10,154,1,1.90,0.22,34893,0.020925969
